
None, None, None, 13:44:41, 10/10/2023, Present
None, None, None, 13:44:42, 10/10/2023, Present
None, None, None, 13:44:42, 10/10/2023, Present
None, None, None, 13:44:42, 10/10/2023, Present
None, None, None, 13:44:42, 10/10/2023, Present
None, None, None, 13:44:42, 10/10/2023, Present
None, None, None, 13:44:42, 10/10/2023, Present
None, None, None, 13:44:43, 10/10/2023, Present
None, None, None, 13:44:43, 10/10/2023, Present
None, None, None, 13:44:43, 10/10/2023, Present
None, None, None, 13:44:43, 10/10/2023, Present
None, None, None, 13:44:43, 10/10/2023, Present
None, None, None, 13:44:43, 10/10/2023, Present
None, None, None, 13:44:43, 10/10/2023, Present
None, None, None, 13:44:44, 10/10/2023, Present
None, None, None, 13:44:44, 10/10/2023, Present
None, None, None, 13:44:44, 10/10/2023, Present
None, None, None, 13:44:44, 10/10/2023, Present
None, None, None, 13:44:44, 10/10/2023, Present
None, None, None, 13:44:44, 10/10/2023, Present
None, None, None, 13:44:45, 10/10/2023, Present
None, None, None, 13:44:45, 10/10/2023, Present
None, None, None, 13:44:45, 10/10/2023, Present
None, None, None, 13:44:45, 10/10/2023, Present
None, None, None, 13:44:45, 10/10/2023, Present
None, None, None, 13:44:45, 10/10/2023, Present
None, None, None, 13:44:46, 10/10/2023, Present
None, None, None, 13:44:46, 10/10/2023, Present
None, None, None, 13:44:46, 10/10/2023, Present
None, None, None, 13:44:46, 10/10/2023, Present
None, None, None, 13:44:46, 10/10/2023, Present
None, None, None, 13:44:47, 10/10/2023, Present
None, None, None, 13:44:47, 10/10/2023, Present
None, None, None, 13:44:47, 10/10/2023, Present
None, None, None, 13:44:47, 10/10/2023, Present
None, None, None, 13:44:47, 10/10/2023, Present
None, None, None, 13:44:47, 10/10/2023, Present
None, None, None, 13:44:48, 10/10/2023, Present
None, None, None, 13:44:48, 10/10/2023, Present
None, None, None, 13:44:48, 10/10/2023, Present
None, None, None, 13:44:48, 10/10/2023, Present
None, None, None, 13:44:48, 10/10/2023, Present
None, None, None, 13:44:48, 10/10/2023, Present
None, None, None, 13:44:48, 10/10/2023, Present
None, None, None, 13:44:49, 10/10/2023, Present
None, None, None, 13:44:49, 10/10/2023, Present
None, None, None, 13:44:49, 10/10/2023, Present
None, None, None, 13:44:49, 10/10/2023, Present
None, None, None, 13:44:49, 10/10/2023, Present
None, None, None, 13:44:49, 10/10/2023, Present
None, None, None, 13:44:50, 10/10/2023, Present
None, None, None, 13:44:50, 10/10/2023, Present
None, None, None, 13:44:50, 10/10/2023, Present
None, None, None, 13:44:50, 10/10/2023, Present
None, None, None, 13:44:50, 10/10/2023, Present
None, None, None, 13:44:50, 10/10/2023, Present
None, None, None, 13:44:51, 10/10/2023, Present
None, None, None, 13:44:51, 10/10/2023, Present
None, None, None, 13:44:51, 10/10/2023, Present
None, None, None, 13:44:51, 10/10/2023, Present
None, None, None, 13:44:51, 10/10/2023, Present
None, None, None, 13:44:51, 10/10/2023, Present
None, None, None, 13:44:52, 10/10/2023, Present
None, None, None, 13:44:52, 10/10/2023, Present
None, None, None, 13:44:52, 10/10/2023, Present
None, None, None, 13:44:52, 10/10/2023, Present
None, None, None, 13:44:52, 10/10/2023, Present
None, None, None, 13:44:52, 10/10/2023, Present
None, None, None, 13:44:53, 10/10/2023, Present
None, None, None, 13:44:53, 10/10/2023, Present
None, None, None, 13:44:53, 10/10/2023, Present
None, None, None, 13:44:53, 10/10/2023, Present
None, None, None, 13:44:53, 10/10/2023, Present
None, None, None, 13:44:54, 10/10/2023, Present
None, None, None, 13:44:54, 10/10/2023, Present
None, None, None, 13:44:54, 10/10/2023, Present
None, None, None, 13:44:54, 10/10/2023, Present
None, None, None, 13:44:54, 10/10/2023, Present
None, None, None, 13:44:54, 10/10/2023, Present
None, None, None, 13:44:55, 10/10/2023, Present
None, None, None, 13:44:55, 10/10/2023, Present
None, None, None, 13:44:55, 10/10/2023, Present
None, None, None, 13:44:55, 10/10/2023, Present
None, None, None, 13:44:55, 10/10/2023, Present
None, None, None, 13:44:55, 10/10/2023, Present
None, None, None, 13:44:56, 10/10/2023, Present
None, None, None, 13:44:56, 10/10/2023, Present
None, None, None, 13:44:56, 10/10/2023, Present
None, None, None, 13:44:56, 10/10/2023, Present
None, None, None, 13:44:56, 10/10/2023, Present
None, None, None, 13:44:56, 10/10/2023, Present
None, None, None, 13:44:56, 10/10/2023, Present
None, None, None, 13:44:56, 10/10/2023, Present
None, None, None, 13:44:57, 10/10/2023, Present
None, None, None, 13:44:57, 10/10/2023, Present
None, None, None, 13:44:57, 10/10/2023, Present
None, None, None, 13:44:57, 10/10/2023, Present
None, None, None, 13:44:57, 10/10/2023, Present
None, None, None, 13:44:57, 10/10/2023, Present
None, None, None, 13:44:58, 10/10/2023, Present
None, None, None, 13:44:58, 10/10/2023, Present
None, None, None, 13:44:58, 10/10/2023, Present
None, None, None, 13:44:58, 10/10/2023, Present
None, None, None, 13:44:58, 10/10/2023, Present
None, None, None, 13:44:58, 10/10/2023, Present
None, None, None, 13:44:59, 10/10/2023, Present
None, None, None, 13:44:59, 10/10/2023, Present
None, None, None, 13:44:59, 10/10/2023, Present
None, None, None, 13:44:59, 10/10/2023, Present
None, None, None, 13:44:59, 10/10/2023, Present
None, None, None, 13:44:59, 10/10/2023, Present
None, None, None, 13:45:00, 10/10/2023, Present
None, None, None, 13:45:00, 10/10/2023, Present
None, None, None, 13:45:00, 10/10/2023, Present
None, None, None, 13:45:00, 10/10/2023, Present
None, None, None, 13:45:00, 10/10/2023, Present
None, None, None, 13:45:00, 10/10/2023, Present
None, None, None, 13:45:01, 10/10/2023, Present
None, None, None, 13:45:01, 10/10/2023, Present
None, None, None, 13:45:01, 10/10/2023, Present
None, None, None, 13:45:01, 10/10/2023, Present
None, None, None, 13:45:01, 10/10/2023, Present
None, None, None, 13:45:01, 10/10/2023, Present
None, None, None, 13:45:02, 10/10/2023, Present
None, None, None, 13:45:02, 10/10/2023, Present
None, None, None, 13:45:02, 10/10/2023, Present
None, None, None, 13:45:02, 10/10/2023, Present
None, None, None, 13:45:02, 10/10/2023, Present
None, None, None, 13:45:02, 10/10/2023, Present
None, None, None, 13:45:02, 10/10/2023, Present
None, None, None, 13:45:03, 10/10/2023, Present
None, None, None, 13:45:03, 10/10/2023, Present
None, None, None, 13:45:03, 10/10/2023, Present
None, None, None, 13:45:03, 10/10/2023, Present
None, None, None, 13:45:03, 10/10/2023, Present
None, None, None, 13:45:03, 10/10/2023, Present
None, None, None, 13:45:04, 10/10/2023, Present
None, None, None, 13:45:04, 10/10/2023, Present
None, None, None, 13:45:04, 10/10/2023, Present
None, None, None, 13:45:04, 10/10/2023, Present
None, None, None, 13:45:04, 10/10/2023, Present
None, None, None, 13:45:04, 10/10/2023, Present
None, None, None, 13:45:04, 10/10/2023, Present
None, None, None, 13:45:05, 10/10/2023, Present
None, None, None, 13:45:05, 10/10/2023, Present
None, None, None, 13:45:05, 10/10/2023, Present
None, None, None, 13:45:05, 10/10/2023, Present
None, None, None, 13:45:05, 10/10/2023, Present
None, None, None, 13:45:05, 10/10/2023, Present
None, None, None, 13:45:06, 10/10/2023, Present
None, None, None, 13:45:06, 10/10/2023, Present
None, None, None, 13:45:06, 10/10/2023, Present
None, None, None, 13:45:06, 10/10/2023, Present
None, None, None, 13:45:06, 10/10/2023, Present
None, None, None, 13:45:06, 10/10/2023, Present
None, None, None, 13:45:06, 10/10/2023, Present
None, None, None, 13:45:06, 10/10/2023, Present
None, None, None, 13:45:06, 10/10/2023, Present
None, None, None, 13:45:07, 10/10/2023, Present
None, None, None, 13:45:07, 10/10/2023, Present
None, None, None, 13:45:07, 10/10/2023, Present
None, None, None, 13:45:07, 10/10/2023, Present
None, None, None, 13:45:07, 10/10/2023, Present
None, None, None, 13:45:07, 10/10/2023, Present
None, None, None, 13:45:07, 10/10/2023, Present
None, None, None, 13:45:08, 10/10/2023, Present
None, None, None, 13:45:08, 10/10/2023, Present
None, None, None, 13:45:08, 10/10/2023, Present
None, None, None, 13:45:08, 10/10/2023, Present
None, None, None, 13:45:08, 10/10/2023, Present
None, None, None, 13:45:08, 10/10/2023, Present
None, None, None, 13:45:09, 10/10/2023, Present
None, None, None, 13:45:09, 10/10/2023, Present
None, None, None, 13:45:09, 10/10/2023, Present
None, None, None, 13:45:09, 10/10/2023, Present
None, None, None, 13:45:09, 10/10/2023, Present
None, None, None, 13:45:09, 10/10/2023, Present
None, None, None, 13:45:09, 10/10/2023, Present
None, None, None, 13:45:10, 10/10/2023, Present
None, None, None, 13:45:10, 10/10/2023, Present
None, None, None, 13:45:10, 10/10/2023, Present
None, None, None, 13:45:10, 10/10/2023, Present
None, None, None, 13:45:10, 10/10/2023, Present
None, None, None, 13:45:10, 10/10/2023, Present
None, None, None, 13:45:10, 10/10/2023, Present
None, None, None, 13:45:11, 10/10/2023, Present
None, None, None, 13:45:11, 10/10/2023, Present
None, None, None, 13:45:11, 10/10/2023, Present
None, None, None, 13:45:11, 10/10/2023, Present
None, None, None, 13:45:11, 10/10/2023, Present
None, None, None, 13:45:11, 10/10/2023, Present
None, None, None, 13:45:11, 10/10/2023, Present
None, None, None, 13:45:11, 10/10/2023, Present
None, None, None, 13:45:11, 10/10/2023, Present
None, None, None, 13:45:12, 10/10/2023, Present
None, None, None, 13:45:12, 10/10/2023, Present
None, None, None, 13:45:12, 10/10/2023, Present
None, None, None, 13:45:12, 10/10/2023, Present
None, None, None, 13:45:12, 10/10/2023, Present
None, None, None, 13:45:12, 10/10/2023, Present
None, None, None, 13:45:12, 10/10/2023, Present
None, None, None, 13:45:12, 10/10/2023, Present
None, None, None, 13:45:12, 10/10/2023, Present
None, None, None, 13:45:13, 10/10/2023, Present
None, None, None, 13:45:13, 10/10/2023, Present
None, None, None, 13:45:13, 10/10/2023, Present
None, None, None, 13:45:13, 10/10/2023, Present
None, None, None, 13:45:13, 10/10/2023, Present
None, None, None, 13:45:13, 10/10/2023, Present
None, None, None, 13:45:13, 10/10/2023, Present
None, None, None, 13:45:13, 10/10/2023, Present
None, None, None, 13:45:14, 10/10/2023, Present
None, None, None, 13:45:14, 10/10/2023, Present
None, None, None, 13:45:14, 10/10/2023, Present
None, None, None, 13:45:14, 10/10/2023, Present
None, None, None, 13:45:14, 10/10/2023, Present
None, None, None, 13:45:14, 10/10/2023, Present
None, None, None, 13:47:30, 10/10/2023, Present
None, None, None, 13:47:30, 10/10/2023, Present
None, None, None, 13:47:31, 10/10/2023, Present
None, None, None, 13:47:31, 10/10/2023, Present
None, None, None, 13:47:31, 10/10/2023, Present
None, None, None, 13:47:31, 10/10/2023, Present
None, None, None, 13:47:31, 10/10/2023, Present
None, None, None, 13:47:31, 10/10/2023, Present
None, None, None, 13:47:31, 10/10/2023, Present
None, None, None, 13:47:32, 10/10/2023, Present
None, None, None, 13:47:33, 10/10/2023, Present
None, None, None, 13:47:33, 10/10/2023, Present
None, None, None, 13:47:33, 10/10/2023, Present
None, None, None, 13:47:34, 10/10/2023, Present
None, None, None, 13:47:34, 10/10/2023, Present
None, None, None, 13:47:34, 10/10/2023, Present
None, None, None, 13:47:34, 10/10/2023, Present
None, None, None, 13:47:34, 10/10/2023, Present
None, None, None, 13:47:34, 10/10/2023, Present
None, None, None, 13:47:34, 10/10/2023, Present
None, None, None, 13:47:34, 10/10/2023, Present
None, None, None, 13:47:35, 10/10/2023, Present
None, None, None, 13:47:35, 10/10/2023, Present
None, None, None, 13:47:35, 10/10/2023, Present
None, None, None, 13:47:35, 10/10/2023, Present
None, None, None, 13:47:35, 10/10/2023, Present
None, None, None, 13:47:35, 10/10/2023, Present
None, None, None, 13:47:35, 10/10/2023, Present
None, None, None, 13:47:35, 10/10/2023, Present
None, None, None, 13:47:36, 10/10/2023, Present
None, None, None, 13:47:36, 10/10/2023, Present
None, None, None, 13:47:36, 10/10/2023, Present
None, None, None, 13:47:36, 10/10/2023, Present
None, None, None, 13:47:36, 10/10/2023, Present
None, None, None, 13:47:36, 10/10/2023, Present
None, None, None, 13:47:37, 10/10/2023, Present
None, None, None, 13:47:37, 10/10/2023, Present
None, None, None, 13:47:37, 10/10/2023, Present
None, None, None, 13:47:37, 10/10/2023, Present
None, None, None, 13:47:37, 10/10/2023, Present
None, None, None, 13:47:37, 10/10/2023, Present
None, None, None, 13:47:38, 10/10/2023, Present
None, None, None, 13:47:38, 10/10/2023, Present
None, None, None, 13:47:38, 10/10/2023, Present
None, None, None, 13:47:38, 10/10/2023, Present
None, None, None, 13:47:38, 10/10/2023, Present
None, None, None, 13:47:38, 10/10/2023, Present
None, None, None, 13:47:39, 10/10/2023, Present
None, None, None, 13:47:39, 10/10/2023, Present
None, None, None, 13:47:39, 10/10/2023, Present
None, None, None, 13:47:39, 10/10/2023, Present
None, None, None, 13:47:39, 10/10/2023, Present
None, None, None, 13:47:39, 10/10/2023, Present
None, None, None, 13:47:40, 10/10/2023, Present
None, None, None, 13:47:40, 10/10/2023, Present
None, None, None, 13:47:40, 10/10/2023, Present
None, None, None, 13:47:40, 10/10/2023, Present
None, None, None, 13:47:40, 10/10/2023, Present
None, None, None, 13:47:40, 10/10/2023, Present
None, None, None, 13:47:41, 10/10/2023, Present
None, None, None, 13:47:41, 10/10/2023, Present
None, None, None, 13:47:41, 10/10/2023, Present
None, None, None, 13:47:41, 10/10/2023, Present
None, None, None, 13:47:41, 10/10/2023, Present
None, None, None, 13:47:41, 10/10/2023, Present
None, None, None, 13:47:41, 10/10/2023, Present
None, None, None, 13:47:42, 10/10/2023, Present
None, None, None, 13:47:42, 10/10/2023, Present
None, None, None, 13:47:42, 10/10/2023, Present
None, None, None, 13:47:42, 10/10/2023, Present
None, None, None, 13:47:42, 10/10/2023, Present
None, None, None, 13:47:42, 10/10/2023, Present
None, None, None, 13:47:42, 10/10/2023, Present
None, None, None, 13:47:43, 10/10/2023, Present
None, None, None, 13:47:43, 10/10/2023, Present
None, None, None, 13:47:43, 10/10/2023, Present
None, None, None, 13:47:43, 10/10/2023, Present
None, None, None, 13:49:23, 10/10/2023, Present
None, None, None, 13:49:23, 10/10/2023, Present
None, None, None, 13:49:23, 10/10/2023, Present
None, None, None, 13:49:24, 10/10/2023, Present
None, None, None, 13:49:24, 10/10/2023, Present
None, None, None, 13:49:24, 10/10/2023, Present
None, None, None, 13:49:24, 10/10/2023, Present
None, None, None, 13:49:24, 10/10/2023, Present
None, None, None, 13:49:24, 10/10/2023, Present
None, None, None, 13:49:24, 10/10/2023, Present
None, None, None, 13:49:25, 10/10/2023, Present
None, None, None, 13:49:25, 10/10/2023, Present
None, None, None, 13:49:25, 10/10/2023, Present
None, None, None, 13:49:25, 10/10/2023, Present
None, None, None, 13:49:25, 10/10/2023, Present
None, None, None, 13:49:25, 10/10/2023, Present
None, None, None, 13:49:26, 10/10/2023, Present
None, None, None, 13:49:26, 10/10/2023, Present
None, None, None, 13:49:26, 10/10/2023, Present
None, None, None, 13:49:26, 10/10/2023, Present
None, None, None, 13:49:26, 10/10/2023, Present
None, None, None, 13:49:26, 10/10/2023, Present
None, None, None, 13:49:27, 10/10/2023, Present
None, None, None, 13:49:27, 10/10/2023, Present
None, None, None, 13:49:27, 10/10/2023, Present
None, None, None, 13:49:27, 10/10/2023, Present
None, None, None, 13:49:27, 10/10/2023, Present
None, None, None, 13:49:27, 10/10/2023, Present
None, None, None, 13:49:27, 10/10/2023, Present
None, None, None, 13:49:28, 10/10/2023, Present
None, None, None, 13:49:28, 10/10/2023, Present
None, None, None, 13:49:28, 10/10/2023, Present
None, None, None, 13:49:28, 10/10/2023, Present
None, None, None, 13:49:28, 10/10/2023, Present
None, None, None, 13:49:28, 10/10/2023, Present
None, None, None, 13:49:28, 10/10/2023, Present
None, None, None, 13:49:29, 10/10/2023, Present
None, None, None, 13:49:29, 10/10/2023, Present
None, None, None, 13:49:29, 10/10/2023, Present
None, None, None, 13:49:29, 10/10/2023, Present
None, None, None, 13:49:29, 10/10/2023, Present
None, None, None, 13:49:29, 10/10/2023, Present
None, None, None, 13:49:30, 10/10/2023, Present
None, None, None, 13:49:30, 10/10/2023, Present
None, None, None, 13:49:30, 10/10/2023, Present
None, None, None, 13:49:30, 10/10/2023, Present
None, None, None, 13:49:30, 10/10/2023, Present
None, None, None, 13:49:30, 10/10/2023, Present
None, None, None, 13:49:31, 10/10/2023, Present
None, None, None, 13:49:31, 10/10/2023, Present
None, None, None, 13:49:31, 10/10/2023, Present
None, None, None, 13:49:31, 10/10/2023, Present
None, None, None, 13:49:31, 10/10/2023, Present
None, None, None, 13:49:31, 10/10/2023, Present
None, None, None, 13:49:31, 10/10/2023, Present
None, None, None, 13:49:32, 10/10/2023, Present
None, None, None, 13:49:32, 10/10/2023, Present
None, None, None, 13:49:32, 10/10/2023, Present
None, None, None, 13:49:32, 10/10/2023, Present
None, None, None, 13:49:32, 10/10/2023, Present
None, None, None, 13:49:33, 10/10/2023, Present
None, None, None, 13:49:33, 10/10/2023, Present
None, None, None, 13:49:33, 10/10/2023, Present
None, None, None, 13:49:33, 10/10/2023, Present
None, None, None, 13:49:33, 10/10/2023, Present
None, None, None, 13:49:33, 10/10/2023, Present
None, None, None, 13:49:34, 10/10/2023, Present
None, None, None, 13:49:34, 10/10/2023, Present
None, None, None, 13:49:34, 10/10/2023, Present
None, None, None, 13:49:34, 10/10/2023, Present
None, None, None, 13:49:34, 10/10/2023, Present
None, None, None, 13:49:34, 10/10/2023, Present
None, None, None, 13:49:34, 10/10/2023, Present
None, None, None, 13:49:34, 10/10/2023, Present
None, None, None, 13:49:35, 10/10/2023, Present
None, None, None, 13:49:48, 10/10/2023, Present
None, None, None, 13:49:49, 10/10/2023, Present
None, None, None, 13:49:49, 10/10/2023, Present
None, None, None, 13:49:49, 10/10/2023, Present
None, None, None, 13:49:49, 10/10/2023, Present
None, None, None, 13:49:49, 10/10/2023, Present
None, None, None, 13:49:50, 10/10/2023, Present
None, None, None, 13:49:50, 10/10/2023, Present
None, None, None, 13:49:50, 10/10/2023, Present
None, None, None, 13:49:50, 10/10/2023, Present
None, None, None, 13:49:50, 10/10/2023, Present
None, None, None, 13:49:50, 10/10/2023, Present
None, None, None, 13:49:50, 10/10/2023, Present
None, None, None, 13:49:50, 10/10/2023, Present
None, None, None, 13:49:51, 10/10/2023, Present
None, None, None, 13:49:51, 10/10/2023, Present
None, None, None, 13:49:51, 10/10/2023, Present
None, None, None, 13:49:51, 10/10/2023, Present
None, None, None, 13:49:51, 10/10/2023, Present
None, None, None, 13:49:52, 10/10/2023, Present
None, None, None, 13:49:52, 10/10/2023, Present
None, None, None, 13:49:52, 10/10/2023, Present
None, None, None, 13:49:52, 10/10/2023, Present
None, None, None, 13:49:52, 10/10/2023, Present
None, None, None, 13:49:52, 10/10/2023, Present
None, None, None, 13:49:52, 10/10/2023, Present
None, None, None, 13:49:52, 10/10/2023, Present
None, None, None, 13:49:53, 10/10/2023, Present
None, None, None, 13:49:53, 10/10/2023, Present
None, None, None, 13:49:53, 10/10/2023, Present
None, None, None, 13:49:53, 10/10/2023, Present
None, None, None, 13:49:53, 10/10/2023, Present
None, None, None, 13:49:53, 10/10/2023, Present
None, None, None, 13:49:53, 10/10/2023, Present
None, None, None, 13:49:53, 10/10/2023, Present
None, None, None, 13:49:54, 10/10/2023, Present
None, None, None, 13:49:54, 10/10/2023, Present
None, None, None, 13:49:54, 10/10/2023, Present
None, None, None, 13:49:54, 10/10/2023, Present
None, None, None, 13:49:54, 10/10/2023, Present
None, None, None, 13:49:54, 10/10/2023, Present
None, None, None, 13:49:54, 10/10/2023, Present
None, None, None, 13:49:54, 10/10/2023, Present
None, None, None, 13:49:54, 10/10/2023, Present
None, None, None, 13:49:55, 10/10/2023, Present
None, None, None, 13:49:55, 10/10/2023, Present
None, None, None, 13:49:55, 10/10/2023, Present
None, None, None, 13:49:55, 10/10/2023, Present
None, None, None, 13:49:55, 10/10/2023, Present
None, None, None, 13:49:55, 10/10/2023, Present
None, None, None, 13:49:55, 10/10/2023, Present
None, None, None, 13:49:55, 10/10/2023, Present
None, None, None, 13:49:55, 10/10/2023, Present
None, None, None, 13:49:56, 10/10/2023, Present
None, None, None, 13:49:56, 10/10/2023, Present
None, None, None, 13:49:56, 10/10/2023, Present
None, None, None, 13:51:10, 10/10/2023, Present
None, None, None, 13:51:11, 10/10/2023, Present
None, None, None, 13:51:11, 10/10/2023, Present
None, None, None, 13:51:11, 10/10/2023, Present
None, None, None, 13:51:11, 10/10/2023, Present
None, None, None, 13:51:12, 10/10/2023, Present
None, None, None, 13:51:12, 10/10/2023, Present
None, None, None, 13:51:12, 10/10/2023, Present
None, None, None, 13:51:12, 10/10/2023, Present
None, None, None, 13:51:12, 10/10/2023, Present
None, None, None, 13:51:12, 10/10/2023, Present
None, None, None, 13:51:12, 10/10/2023, Present
None, None, None, 13:51:13, 10/10/2023, Present
None, None, None, 13:51:13, 10/10/2023, Present
None, None, None, 13:51:13, 10/10/2023, Present
None, None, None, 13:51:13, 10/10/2023, Present
None, None, None, 13:51:13, 10/10/2023, Present
None, None, None, 13:51:13, 10/10/2023, Present
None, None, None, 13:51:14, 10/10/2023, Present
None, None, None, 13:51:14, 10/10/2023, Present
None, None, None, 13:51:14, 10/10/2023, Present
None, None, None, 13:51:14, 10/10/2023, Present
None, None, None, 13:51:14, 10/10/2023, Present
None, None, None, 13:51:14, 10/10/2023, Present
None, None, None, 13:51:14, 10/10/2023, Present
None, None, None, 13:51:15, 10/10/2023, Present
None, None, None, 13:51:15, 10/10/2023, Present
None, None, None, 13:51:15, 10/10/2023, Present
None, None, None, 13:51:15, 10/10/2023, Present
None, None, None, 13:51:15, 10/10/2023, Present
None, None, None, 13:51:15, 10/10/2023, Present
None, None, None, 13:51:16, 10/10/2023, Present
None, None, None, 13:51:16, 10/10/2023, Present
None, None, None, 13:51:16, 10/10/2023, Present
None, None, None, 13:51:16, 10/10/2023, Present
None, None, None, 13:51:16, 10/10/2023, Present
None, None, None, 13:51:16, 10/10/2023, Present
None, None, None, 13:51:17, 10/10/2023, Present
None, None, None, 13:51:17, 10/10/2023, Present
None, None, None, 13:51:17, 10/10/2023, Present
None, None, None, 13:51:17, 10/10/2023, Present
None, None, None, 13:51:17, 10/10/2023, Present
None, None, None, 13:51:17, 10/10/2023, Present
None, None, None, 13:51:18, 10/10/2023, Present
None, None, None, 13:51:18, 10/10/2023, Present
None, None, None, 13:51:18, 10/10/2023, Present
None, None, None, 13:51:18, 10/10/2023, Present
None, None, None, 13:51:18, 10/10/2023, Present
None, None, None, 13:51:18, 10/10/2023, Present
None, None, None, 13:51:18, 10/10/2023, Present
None, None, None, 13:51:19, 10/10/2023, Present
None, None, None, 13:51:19, 10/10/2023, Present
None, None, None, 13:51:19, 10/10/2023, Present
None, None, None, 13:51:23, 10/10/2023, Present
None, None, None, 13:51:23, 10/10/2023, Present
None, None, None, 13:51:23, 10/10/2023, Present
None, None, None, 13:51:23, 10/10/2023, Present
None, None, None, 13:51:23, 10/10/2023, Present
None, None, None, 13:51:24, 10/10/2023, Present
None, None, None, 13:51:24, 10/10/2023, Present
None, None, None, 13:51:24, 10/10/2023, Present
None, None, None, 13:51:24, 10/10/2023, Present
None, None, None, 13:51:24, 10/10/2023, Present
None, None, None, 13:51:25, 10/10/2023, Present
None, None, None, 13:51:25, 10/10/2023, Present
None, None, None, 13:51:25, 10/10/2023, Present
None, None, None, 13:51:25, 10/10/2023, Present
None, None, None, 13:51:25, 10/10/2023, Present
None, None, None, 13:51:25, 10/10/2023, Present
None, None, None, 13:51:25, 10/10/2023, Present
None, None, None, 13:51:26, 10/10/2023, Present
None, None, None, 13:51:26, 10/10/2023, Present
None, None, None, 13:51:26, 10/10/2023, Present
None, None, None, 13:51:26, 10/10/2023, Present
None, None, None, 13:51:26, 10/10/2023, Present
None, None, None, 13:51:26, 10/10/2023, Present
None, None, None, 13:51:26, 10/10/2023, Present
None, None, None, 13:51:26, 10/10/2023, Present
None, None, None, 13:51:26, 10/10/2023, Present
None, None, None, 13:51:27, 10/10/2023, Present
None, None, None, 13:51:27, 10/10/2023, Present
None, None, None, 13:51:27, 10/10/2023, Present
None, None, None, 13:51:27, 10/10/2023, Present
None, None, None, 13:51:27, 10/10/2023, Present
None, None, None, 13:51:27, 10/10/2023, Present
None, None, None, 13:51:27, 10/10/2023, Present
None, None, None, 13:51:28, 10/10/2023, Present
None, None, None, 13:51:28, 10/10/2023, Present
None, None, None, 13:51:30, 10/10/2023, Present
None, None, None, 13:51:31, 10/10/2023, Present
None, None, None, 13:51:31, 10/10/2023, Present
None, None, None, 13:51:31, 10/10/2023, Present
None, None, None, 13:51:31, 10/10/2023, Present
None, None, None, 13:51:31, 10/10/2023, Present
None, None, None, 13:51:31, 10/10/2023, Present
None, None, None, 13:51:31, 10/10/2023, Present
